Grade,Tensile Strength (MPa),Yield Strength (MPa),Elongation in 50 mm (%),Reduction in Area (%),HV (GPa),"Carbon, C","Chromium, Cr","Iron, Fe","Manganese, Mn","Nickel, Ni","Nitrogen, N","Phosphorus, P","Silicon, Si","Sulfur, S","Molybdenum, Mo","Boron, B","Titanium, Ti",Nb,Ta,"Lead, Pb","Vanadium, V"
347,620.1612818010668,239.8102464482336,50.132506127530775,65.98339567093537,15.240999940425768,0.08,17.0,68.0,2.0,11.0,,0.045,1.0,0.03,,,,0.4,0.4,,
329,725.0096510539724,550.3100479906127,,,18.813946068003716,0.1,28.0,63.0,2.0,4.5,,0.04,1.0,0.03,1.5,,,,,,
384,514.8006270972094,239.62753555696355,,,14.058054547276331,0.08,16.0,63.0,2.0,18.0,,0.045,1.0,0.03,,,,,,,
309,620.1846837320638,309.53333881975254,,,16.978299424609432,0.2,23.0,60.0,2.0,14.0,,0.045,1.0,0.03,,,,,,,
384,689.8144988668669,449.5991011996239,40.440314901101786,58.91754026515164,20.726726810772774,0.08,16.0,63.0,2.0,18.0,,0.045,1.0,0.03,,,,,,,
308,586.0571137582037,205.12479661725368,55.331250984848594,63.998490589065646,14.639347201931773,0.08,20.0,66.0,2.0,11.0,,0.045,1.0,0.03,,,,,,,
309,655.1051636760244,274.8310402308014,45.13979663684839,65.49554438957239,8.876913673516592,0.2,23.0,60.0,2.0,14.0,,0.045,1.0,0.03,,,,,,,
321,584.5462264049455,238.87957407414936,55.01340803566554,64.7658583423944,14.786663813267328,0.08,18.0,69.525,2.0,10.5,,0.045,1.0,0.03,,,0.4,,,,
304H,519.8944831514676,204.35012419490445,,,18.424902865380925,0.04,18.0,66.08,2.0,8.0,,0.04,0.75,0.03,,,,,,,
309,620.1951736503173,310.5952785397312,,,17.028054017307213,0.2,23.0,60.0,2.0,14.0,,0.045,1.0,0.03,,,,,,,
384,690.2981067792042,449.32908017934597,40.08807991821248,59.64129848339449,20.00465217207225,0.08,16.0,63.0,2.0,18.0,,0.045,1.0,0.03,,,,,,,
201,757.876582549495,377.9546498817545,,,16.813489499662058,0.15,16.0,67.51,5.5,3.5,0.25,0.06,1.0,0.03,,,,,,,
308,585.1290225273831,240.5942622156776,,,14.4611743092915,0.08,20.0,66.0,2.0,11.0,,0.045,1.0,0.03,,,,,,,
305,585.238309887556,259.82252681546373,,,7.265884086417445,0.12,18.0,67.0,2.0,12.0,,0.045,1.0,0.03,,,,,,,
304H,519.8763234973798,205.4717845872314,,,18.114629916427607,0.04,18.0,66.08,2.0,8.0,,0.04,0.75,0.03,,,,,,,
347,619.577111031344,240.78850330801274,50.64113205858242,64.62043280817471,15.692104872047594,0.08,17.0,68.0,2.0,11.0,,0.045,1.0,0.03,,,,0.4,0.4,,
384,515.6470106792673,240.2386719637034,55.05037497125494,71.60333884463215,6.890619514501886,0.08,16.0,63.0,2.0,18.0,,0.045,1.0,0.03,,,,,,,
305,585.2157762466178,259.58589683898083,50.48534008433341,45.94030901673795,8.472719429148643,0.12,18.0,67.0,2.0,12.0,,0.045,1.0,0.03,,,,,,,
384,515.0984226577301,240.19247148422184,54.07266735103617,72.49046541993391,7.184297378453865,0.08,16.0,63.0,2.0,18.0,,0.045,1.0,0.03,,,,,,,
347,621.1468916314133,239.87324059068072,49.64733638538268,64.9088808931342,15.06108481030933,0.08,17.0,68.0,2.0,11.0,,0.045,1.0,0.03,,,,0.4,0.4,,
314,689.2670874328287,345.19843748096895,45.29131465424421,59.93485996655188,16.92480763758091,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
317L,594.2100025610146,259.92998186392936,,,17.343858506407344,0.03,18.0,57.9,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
317,620.2907680683693,274.0645787252782,,,17.393984329918727,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
310,619.9380269755319,310.30394448521207,45.38256211689915,45.81998282034537,9.324690053107833,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
312,758.8268456462251,379.4377710735939,,,17.667063100308244,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
314,689.1641702719043,345.21203604381856,44.89037552939788,59.86130647169195,16.733776530877634,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
310,654.5472819111658,275.1598439558697,44.32636787893683,64.83275992386652,15.676970950852192,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
312,759.4614511759142,379.4124693399123,,,18.19146120682258,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
317L,594.5138828313403,259.56205461663546,,,16.6382189124314,0.03,18.0,57.9,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
314,689.1392596703595,345.0372567085538,44.71066798983103,59.97476543392458,17.987942330874017,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
317L,595.0905402336558,260.72640249931806,,,16.694257165879044,0.03,18.0,57.9,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
310,656.1640414019954,275.1909822408199,44.29326667123181,65.23562896600949,15.473836998477681,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
317L,594.4402733808519,259.1255051159433,,,16.75549598288057,0.03,18.0,57.9,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
317,620.312103355806,275.3335215993351,,,16.502099181275646,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
310,620.2122806580724,309.9572507371997,44.37738849645027,46.372212240222204,9.282189735922985,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
310,655.1228257479214,275.1341492066617,44.89112017182248,64.12562354387434,15.149643914564665,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
310,619.8866832624961,310.90289923030684,45.568717798279074,46.81589193427669,8.757670710459541,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
309S,619.9415073948007,309.6669886685311,,,16.209308302988408,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
310,655.3775894922259,274.2126152936513,45.19691542957375,65.20414519542852,15.381311431463512,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
314,690.1007741766626,345.52191067166405,44.482099370700475,60.38737713134127,17.444370848298224,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
310,656.4959543429234,274.98936022274154,44.33380070744397,64.86042235956809,14.762155713905393,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
310,655.0808516231092,275.7715289470669,45.02192551315815,65.50990595817835,16.20673724859389,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
310,619.440499952931,309.8275736056158,44.80561798974855,45.75944543574126,9.080887230081174,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
317,620.8678645132904,275.3129676133112,,,16.80545441694967,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
336,759.1541934274796,379.41631624997444,,,17.79515782655164,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
317L,594.6241713071272,260.49333336415503,,,17.57586869230105,0.03,18.0,57.9,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
310,620.5229464490653,309.8902442248708,44.733524891319256,45.725298918266944,9.029766857587363,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
314,687.880120035111,344.4966046928268,45.09025253499035,59.3224758196165,17.822883423919915,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
310,654.7992334265788,274.7473100929176,44.15262907781723,64.83597371164747,16.243998155823533,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
309S,620.6568873369124,310.86900467331094,,,16.730768496772367,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
314,689.3090959273133,344.98046203168565,44.51008222620182,60.47004653615995,17.76666422975535,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
336,759.465525360794,377.9436884693394,,,17.5466934388634,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
310,619.9627028784927,309.2928790618579,44.896581407750894,45.26693420544653,9.430250791477409,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
336,759.6788190554488,378.5913524262797,,,17.256937985982027,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
317L,595.1333222773588,259.9339386486269,,,16.257356749726874,0.03,18.0,57.9,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
309S,620.283716008718,309.84866306347726,,,16.468582844289287,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
314,689.1829484082244,345.05882404244875,45.251894477388426,60.246707335210495,16.51946534482319,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
317L,594.4890323620938,259.3621651025257,,,16.53808622698679,0.03,18.0,57.9,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
317,619.7801863576576,275.1172165111065,,,16.869253392397777,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
317L,595.3215941263923,260.08789379810025,,,17.6041679683619,0.03,18.0,57.9,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
336,759.0412318909969,379.4027959957459,,,18.658953788641902,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
317,619.11622908863,275.3038636950617,,,17.54096801224791,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
317L,594.9095109902231,259.48122498691083,,,17.183421625085327,0.03,18.0,57.9,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
309S,620.5911244003012,309.5468672515269,,,17.007608020526998,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
314,690.1736733341426,344.91949593247347,45.39188227421871,60.29859800845053,17.434842861676564,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
317L,594.7241602376513,260.08332073580107,,,16.72182174547232,0.03,18.0,57.9,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
317,619.8486869949858,275.0932682003398,,,16.180583348833036,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
310,654.5606742441826,276.0005793950125,44.01937807708492,64.44752586260107,15.211331890017627,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
309S,620.2683155395524,309.6850489825477,,,16.27536974734698,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
317,620.5371894671841,275.68844935771193,,,16.283935905974733,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
314,689.4478365804463,344.9007626212423,44.66250698610974,59.40839997344003,17.45105632022842,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
314,690.0454011757483,344.20423521328394,45.80002092021032,59.42288713968132,16.823194794399082,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
309S,620.6827460312968,310.03083384662455,,,16.3238185396343,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
317,618.696487873647,275.3132488631245,,,16.371746620903775,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
310,654.044398449356,274.8125865856095,45.106734436375596,63.84789159460498,16.194478036719314,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
310,619.785015294962,310.5142461998416,45.999154950097775,45.305713602244545,9.448363244727783,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
310,620.0891664289153,309.77787876400794,45.307226465455635,46.188325720351756,9.382647403897185,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
317,620.4611169877975,274.96724098530467,,,17.854661644142034,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
312,759.471888565969,379.2395450382144,,,17.614861987527668,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
317,620.4744022585044,275.8823159633525,,,17.14215137874461,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
310,620.3269081769384,310.98099948783977,44.99000192062529,45.541049782223375,8.09895579013844,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
336,759.1857369254836,379.7497789265973,,,17.794585704507792,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
317L,595.4574475239144,261.17066917822933,,,16.640743359854067,0.03,18.0,57.9,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
310,654.3588395787641,274.2277096607314,44.579272998284004,64.01175015954712,16.138776837406123,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
312,758.9598185223642,379.16337702615914,,,17.44492059127469,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
310,620.8086146356346,309.88647711952956,44.72384451410228,46.2611375517207,9.064617716885396,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
310,620.3492833183583,309.3990943359866,44.44290814857516,45.72125921875033,8.9597667439324,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
310,655.1498053812821,275.4057829901372,45.534546662049124,64.56763646143614,15.227652350616598,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
310,619.3952570437125,311.0002505374118,44.812767814237766,45.26224561191,8.624855916146865,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
314,688.971191370263,344.7845405815858,44.415283374390754,59.27527606170572,17.75142432806769,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
312,758.9766570974446,379.1277068736628,,,17.23192476083725,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
310,620.0970118002668,309.3602342419737,45.48040404651321,45.67659080218238,9.724653096880052,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
317,620.4038338407535,274.85046391799807,,,16.61952578064432,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
317L,595.0869402009544,259.72361747936236,,,16.424596771935665,0.03,18.0,57.9,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
312,758.5190621343211,379.88194058898995,,,18.265907208127636,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
309S,619.3071935558187,310.65013005709596,,,16.867006083164384,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
310,619.9801756941552,309.8277339685677,44.91877041216077,46.058120729271415,10.050154492170803,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
336,758.6086798210735,379.47649524002907,,,17.181415087135584,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
317,620.50370409443,275.1098256705413,,,17.172023593939084,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
309S,619.5980096820643,310.0364413262854,,,16.708216799642965,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
336,758.6712940187475,378.85273558629416,,,17.80005239993142,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
317,619.9605163639363,273.72743765506084,,,16.779529548858665,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
314,688.979752097972,345.02814811475565,44.511909862536776,59.843775058491545,17.72767337336645,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
317,619.864309567155,276.0302954995201,,,16.997152653658976,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
310,619.8470038994473,309.2946911747603,44.48387842088496,45.72728885112174,9.979515672593605,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
310,619.9955202225115,309.02994026283756,44.200994213066544,45.62992410321771,8.56152962626674,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
310,619.8552353442825,310.08256217432455,45.022383841452935,45.38920649077826,8.644104989158,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
310,656.0650086978363,274.6108153722087,44.8625189315087,65.09493645675607,16.007231511341995,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
336,759.9933953357972,378.6528022969292,,,17.17385625037289,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
317L,594.1718655091806,259.63827096124726,,,16.580355842551004,0.03,18.0,57.9,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
312,759.5012646727596,379.31019075233047,,,18.06369404556863,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
314,689.9333338805069,345.72883594023403,44.601235769390385,59.415072134046646,17.64549223478142,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
317,620.3837470611772,274.2713807230219,,,17.482539877343267,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
309S,619.2397179118528,310.11939587753085,,,16.908022221082728,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
310,620.170316737486,310.1764298215753,44.399353862418764,44.95345444915564,9.217230197517646,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
312,759.2816823159441,377.610044738739,,,17.66550898721549,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
336,758.867741623546,379.1527328753735,,,17.499790976353964,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
336,757.9147618829641,379.492040474211,,,16.952451729586222,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
309S,619.9827989718164,310.5476583973176,,,16.944835712965798,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
336,758.5807483278834,380.0046500049991,,,17.462651281513367,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
317,619.4337055502461,275.4994845939247,,,17.129725324307575,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
314,688.3584953680418,345.6256855990619,44.46374564344498,60.08227090034538,17.886156001464222,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
336,759.218075920446,379.5033508234868,,,18.2405853856393,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
312,759.1898453032577,378.3389732074599,,,18.190500030944754,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
309S,619.5906606797305,309.8677653903457,,,16.531928788990466,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
314,689.8742368515734,344.9603828308094,45.41067358981563,59.8468940488535,17.548127134413022,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
309S,619.9483191916622,310.4494697598002,,,17.084919870379263,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
310,620.5570104900831,310.5693935877841,44.86812091819143,45.427900477130606,9.37041437849569,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
317,619.8530746504803,275.41568621519826,,,16.370637024400935,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
336,759.1230544366188,378.88123366161716,,,17.41078855229131,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
336,758.5671764699962,379.4083602822565,,,18.34423176768132,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
310,655.0700201489617,275.6745382352222,44.921487315900364,65.46353167406507,16.021583684163918,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
312,758.6685750183423,379.4130223144447,,,17.99580770535453,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
317,620.4796318435947,274.7101024295978,,,16.940614847651265,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
312,758.8359238711259,379.134218252942,,,17.620511899756025,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
310,620.0196549169253,310.60530060676655,44.57565896907625,45.998400091137796,9.271413583933288,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
336,758.9922526529144,379.000535574632,,,17.987846691679927,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
314,688.7533188408264,345.0847249546878,44.52439710414193,59.45651672636692,17.08823878412829,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
312,759.0888300965796,379.223559932212,,,18.606446929075467,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
310,620.293237850994,310.2696927981287,44.91944060874588,44.43474112735818,9.34656024550664,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
336,759.4613158408065,379.1176432814362,,,17.353772887838964,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
317,619.4813134707261,275.31860934292695,,,17.66764517725072,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
314,688.6971684702986,344.26771575366234,45.53887850531389,59.55440964208984,16.568125655566266,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
317L,594.7068182990082,260.033566997795,,,16.69950890582851,0.03,18.0,57.9,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
317,619.8528668383269,273.78390219259796,,,17.353419982047665,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
314,689.4082096924396,344.6521941904962,45.26133552385672,59.91642887787619,17.621708278313086,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
336,759.3872459706149,379.0720676929571,,,17.41802678509298,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
336,758.8672015931087,378.702523703301,,,18.31318785087403,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
336,759.1454982321071,379.48305683468095,,,17.506093285231923,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
314,688.2018797991118,345.0902471801262,44.731783702110256,60.1529464093256,18.5004318593156,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
310,619.9959729905785,311.0676894142604,45.17337695852212,46.30350928075719,8.962732534582912,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
309S,619.6321198721698,309.8935701567278,,,16.959003293127953,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
314,689.3125937863753,345.3300375886084,45.07631474361739,60.50488322073072,17.455792380730387,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
309S,619.5678912681321,310.81574919714905,,,16.688985856518325,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
312,758.9551746898354,380.002776820531,,,17.98044253955907,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
314,688.5434375358033,345.00174403008265,44.897497966376676,59.701097261221385,17.465509591155868,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
314,688.7079350483591,345.10516173718827,45.548860930079094,60.071781512357916,17.569936906859425,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
317L,594.5370538955661,259.0673407371842,,,17.284139914269034,0.03,18.0,57.9,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
310,655.4654828293629,275.0679189842046,45.463744755753105,64.75345756812192,15.71178791118985,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
314,688.4764333104615,344.9298576393611,44.94810448411416,60.413203301189,17.301720328580934,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
312,759.0699768391264,378.87981878769574,,,18.129627844245146,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
312,759.5645862147953,378.80627160769217,,,18.783357543135864,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
314,688.9690404443402,345.1155065993023,44.66106475391933,60.377865995630565,17.366280383268595,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
309S,619.8110569680673,310.055920543756,,,17.87231145979663,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
309S,618.7876533543239,308.9309638175795,,,16.416261892671045,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
336,758.4516578264545,379.50622410972477,,,17.370876243545418,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
317,620.0457568923476,274.75292738957984,,,16.49033662079966,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
309S,619.3802655737461,310.0596718343541,,,16.609643200591687,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
317L,595.0201304025578,259.83907654113693,,,17.76923870236856,0.03,18.0,57.9,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
312,758.7084660404205,379.8233183069179,,,18.239261127097024,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
317,619.1421228995815,275.8138360792566,,,16.843452411067865,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
312,759.0270292897862,379.38949224928473,,,18.71264065995829,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
309S,620.3744726345723,309.65608253405225,,,16.349298890025217,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
310,619.7202970778261,309.68067260732875,44.671633121422396,45.592491858177965,9.384290752783846,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
312,759.614615993231,379.65862687049594,,,17.179041999938235,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
336,759.3898315355258,379.17885575984633,,,17.641712713295497,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
312,759.718145921688,379.4944903972648,,,17.4025239334274,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
310,619.8233137927306,310.43638484509876,45.56288023118089,46.21860220528837,9.710218546429674,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
